Year,Ref_Area_Code,Reference_Area,Economic_Activity_Code,Economic_Activity,Capital_Deepening_Growth_kserhrs,Capital_Services_Growth_kser,Gross_Value_Added_gva,Hours_hrsto,Total_Labour_Compensation_lctot,sL,sK,log_share_ratio,dy,gK,gH,dx,dx_oecd_direct,dx_gap_check,country_sector
2009,USA,United States,R,"Arts, entertainment and recreation",7.622096549,2.0925853,144500.0,3050.0,91796.70624,0.6352713234602076,0.36472867653979235,0.5548984634601751,-0.16005996616173346,0.020925853,-0.055295112487160125,0.07622096548716012,0.07622096549,-2.8398811080521114e-12,United States | R
2010,USA,United States,R,"Arts, entertainment and recreation",0.113466583,0.440799117,152400.0,3060.0,93439.45385,0.6131197759186352,0.3868802240813648,0.46044516323772855,-0.09445330022244658,0.00440799117,0.003273325344968825,0.0011346658250311753,0.00113466583,-4.968824613912903e-12,United States | R
2011,USA,United States,R,"Arts, entertainment and recreation",0.63012183,0.855358179,158700.0,3066.9,96038.86008,0.6051597988657845,0.3948402011342155,0.4270114245547835,-0.033433738682945024,0.00855358179,0.00225236348465252,0.006301218305347481,0.0063012183,5.347481138451293e-12,United States | R
2012,USA,United States,R,"Arts, entertainment and recreation",-0.424955156,1.214664404,171800.0,3117.6,100606.8684,0.5856045890570432,0.41439541094295684,0.345824182216305,-0.08118724233847852,0.012146644040000001,0.01639619559342087,-0.004249551553420869,-0.00424955156,6.579131336947874e-12,United States | R
2013,USA,United States,R,"Arts, entertainment and recreation",-1.917596514,2.146125481,177200.0,3246.9,105023.6911,0.592684487020316,0.40731551297968405,0.37507409375793266,0.02924991154162765,0.02146125481,0.04063721994471159,-0.01917596513471159,-0.01917596514,5.288412069370807e-12,United States | R
2014,USA,United States,R,"Arts, entertainment and recreation",-0.087007237,3.871305102,187900.0,3378.0,112049.7428,0.5963264651410325,0.4036735348589675,0.39018180814857367,0.015107714390641014,0.03871305102,0.039583123398534426,-0.0008700723785344255,-0.00087007237,-8.534425553416436e-12,United States | R
2015,USA,United States,R,"Arts, entertainment and recreation",-0.582562381,2.925344628,191400.0,3498.6,122049.3627,0.6376664717868339,0.3623335282131661,0.5652502388583605,0.17506843070978678,0.029253446279999998,0.03507907008842004,-0.005825623808420041,-0.0058256238100000005,1.5799592537057983e-12,United States | R
2016,USA,United States,R,"Arts, entertainment and recreation",2.230617864,5.326317566,203900.0,3608.6,132086.4873,0.6478003300637568,0.3521996699362432,0.609384257338996,0.044134018480635584,0.05326317566,0.03095699701803234,0.022306178641967662,0.02230617864,1.9676621443309728e-12,United States | R
2017,USA,United States,R,"Arts, entertainment and recreation",3.920132088,3.762051212,213800.0,3602.9,137251.7815,0.6419634307764266,0.3580365692235734,0.5838962108070836,-0.02548804653191239,0.03762051212,-0.0015808087601758558,0.039201320880175854,0.03920132088,1.758523882067209e-13,United States | R
2018,USA,United States,R,"Arts, entertainment and recreation",2.596452631,4.721972018,227200.0,3680.3,140227.3446,0.6171978195422536,0.3828021804577464,0.47767123202255823,-0.10622497878452541,0.04721972018,0.021255193865368227,0.025964526314631774,0.02596452631,4.63177413090321e-12,United States | R
2019,USA,United States,R,"Arts, entertainment and recreation",3.666522155,3.454358002,237100.0,3672.5,144343.065,0.6087855967946014,0.3912144032053986,0.4422103924218554,-0.03546083960070284,0.03454358002,-0.002121641531356744,0.03666522155135674,0.03666522155,1.3567411083492686e-12,United States | R
2020,USA,United States,R,"Arts, entertainment and recreation",29.08570214,0.550488514,171200.0,2760.8,118354.9027,0.6913253662383178,0.30867463376168225,0.8063228188416085,0.3641124264197531,0.00550488514,-0.2853521362642395,0.2908570214042395,0.29085702139999997,4.239553152984854e-12,United States | R
2021,USA,United States,R,"Arts, entertainment and recreation",-12.56918003,1.065636187,215600.0,3164.1,137768.2713,0.6389994030612245,0.3610005969387755,0.5710239082990819,-0.2352989105425266,0.010656361869999999,0.13634816216688517,-0.12569180029688518,-0.1256918003,3.1148139623127236e-12,United States | R
2022,USA,United States,R,"Arts, entertainment and recreation",-9.554290054,3.687776515,264000.0,3612.1,170225.5244,0.644793653030303,0.355206346969697,0.5962314681493207,0.025207559850238814,0.03687776515,0.13242066569576316,-0.09554290054576317,-0.09554290054,-5.763167720829188e-12,United States | R
2000,USA,United States,BTNXL,Business economy excluding real estate,5.799014744,7.247717921,6660400.0,176995.8,3967341.121,0.5956610895741997,0.4043389104258003,0.387418450188816,,0.07247717920999999,,,0.05799014744,,United States | BTNXL
2001,USA,United States,BTNXL,Business economy excluding real estate,7.028046047,4.512468613,6795500.0,172598.0,3985780.676,0.5865323634758296,0.4134676365241704,0.34964860303487433,-0.03776984715394166,0.04512468613,-0.025160812382059916,0.07028549851205992,0.07028046047,5.038042059923864e-06,United States | BTNXL
2002,USA,United States,BTNXL,Business economy excluding real estate,5.628595516,2.299786684,6908000.0,166947.9,3913945.843,0.5665816217429067,0.4334183782570933,0.2679176577940521,-0.08173094524082225,0.02299786684,-0.03328340340247671,0.05628127024247671,0.05628595516,-4.68491752329131e-06,United States | BTNXL
2003,USA,United States,BTNXL,Business economy excluding real estate,3.681939727,2.52596196,7222700.0,165030.2,4007278.819,0.5548172870256276,0.4451827129743724,0.220154058127158,-0.047763599666894085,0.0252596196,-0.011553300238592357,0.03681291983859236,0.03681939727,-6.477431407636569e-06,United States | BTNXL
2004,USA,United States,BTNXL,Business economy excluding real estate,1.869600236,2.968478951,7717900.0,166852.9,4209979.013,0.5454824515736146,0.45451754842638536,0.1824341120501656,-0.03771994607699239,0.029684789509999997,0.010984098471759296,0.0187006910382407,0.01869600236,4.688678240702404e-06,United States | BTNXL
2005,USA,United States,BTNXL,Business economy excluding real estate,1.724027439,3.457202114,8304100.0,169770.2,4427373.931,0.5331551800917619,0.4668448199082381,0.13281561539809897,-0.049618496652066635,0.03457202114,0.0173331719589207,0.017238849181079298,0.01724027439,-1.4252089207029972e-06,United States | BTNXL
2006,USA,United States,BTNXL,Business economy excluding real estate,2.127313813,4.13693796,8875800.0,173213.5,4667699.116,0.5258905243471012,0.47410947565289885,0.10365480613760647,-0.0291608092604925,0.0413693796,0.020079179777274803,0.021290199822725196,0.02127313813,1.706169272519542e-05,United States | BTNXL
2007,USA,United States,BTNXL,Business economy excluding real estate,3.419993718,4.064837964,9212000.0,174337.1,4907793.175,0.5327608744029526,0.4672391255970474,0.13123150973707776,0.027576703599471286,0.040648379639999996,0.006465843618387979,0.03418253602161202,0.03419993718,-1.7401158387983506e-05,United States | BTNXL
2008,USA,United States,BTNXL,Business economy excluding real estate,6.14245187,3.17808955,9215500.0,169245.0,4867263.905,0.5281605886821117,0.4718394113178883,0.1127616852593505,-0.018469824477727256,0.0317808955,-0.029643412023432347,0.06142430752343235,0.06142451870000001,-2.1117656765629045e-07,United States | BTNXL
2009,USA,United States,BTNXL,Business economy excluding real estate,9.926371655,0.802489383,8791100.0,154487.7,4465122.144,0.5079139293148753,0.49208607068512467,0.03165836113204958,-0.08110332412730092,0.00802489383,-0.09123288774037874,0.09925778157037875,0.09926371655,-5.9349796212582184e-06,United States | BTNXL
2010,USA,United States,BTNXL,Business economy excluding real estate,2.156435576,1.824404407,9164700.0,153975.1,4525944.711,0.4938453752987005,0.5061546247012996,-0.024619742297036,-0.05627810342908558,0.01824404407,-0.003323580489162481,0.02156762455916248,0.021564355759999997,3.2687991624834323e-06,United States | BTNXL
2011,USA,United States,BTNXL,Business economy excluding real estate,0.345933482,2.829440427,9537600.0,157846.1,4747530.517,0.4977699334214058,0.5022300665785941,-0.008920325464737613,0.015699416832298387,0.028294404270000004,0.024829606669483084,0.0034647976005169195,0.0034593348200000003,5.4627805169192405e-06,United States | BTNXL
2012,USA,United States,BTNXL,Business economy excluding real estate,0.888780929,3.380220614,10037600.0,161826.1,4981159.421,0.496250041942297,0.503749958057703,-0.015000113480867092,-0.006079788016129479,0.03380220614,0.02490179417640981,0.00890041196359019,0.00888780929,1.2602673590191016e-05,United States | BTNXL
2013,USA,United States,BTNXL,Business economy excluding real estate,1.70404047,3.33206194,10427800.0,164484.3,5109706.942,0.4900081457258482,0.5099918542741517,-0.03997273868255156,-0.024972625201684466,0.0333206194,0.016292823046317295,0.017027796353682706,0.0170404047,-1.2608346317295044e-05,United States | BTNXL
2014,USA,United States,BTNXL,Business economy excluding real estate,1.050894256,3.59310088,10975700.0,168718.4,5390930.251,0.491169606585457,0.5088303934145431,-0.03532524665177292,0.00464749203077864,0.035931008800000004,0.025415928036988333,0.01051508076301167,0.010508942560000002,6.138203011669258e-06,United States | BTNXL
2015,USA,United States,BTNXL,Business economy excluding real estate,1.184986475,3.331912068,11458500.0,172380.8,5661476.705,0.4940853257407165,0.5059146742592835,-0.0236598006777837,0.011665445973989219,0.03331912068,0.021474930159927297,0.011844190520072705,0.011849864750000001,-5.6742299272966035e-06,United States | BTNXL
2016,USA,United States,BTNXL,Business economy excluding real estate,2.040540943,3.012232253,11756500.0,174063.5,5778872.83,0.491547044613618,0.508452955386382,-0.03381504334823911,-0.010155242670455408,0.030122322530000002,0.00971419204983448,0.020408130480165522,0.02040540943,2.72105016552171e-06,United States | BTNXL
2017,USA,United States,BTNXL,Business economy excluding real estate,2.181781045,3.575363852,12302700.0,176506.2,6078783.498,0.494101579165549,0.505898420834451,-0.02359477790457111,0.010220265443667997,0.03575363852,0.013935828067211276,0.021817810452788723,0.021817810450000003,2.7887206432986034e-12,United States | BTNXL
2018,USA,United States,BTNXL,Business economy excluding real estate,2.277694363,4.155801091,12988100.0,179852.5,6438536.014,0.49572578083014457,0.5042742191698555,-0.01709729315365163,0.006497484750919481,0.04155801091,0.018781067282489516,0.022776943627510482,0.02277694363,-2.4895190076090756e-12,United States | BTNXL
2019,USA,United States,BTNXL,Business economy excluding real estate,3.280190746,4.029658329,13582600.0,181205.5,6719313.167,0.49470006972155556,0.5052999302784444,-0.021200515146638985,-0.004103221992987356,0.04029658329,0.007494675831473785,0.032801907458526215,0.03280190746,-1.4737863707203758e-12,United States | BTNXL
2020,USA,United States,BTNXL,Business economy excluding real estate,10.25734654,2.732763321,13337100.0,168070.9,6705796.479,0.5027926969881009,0.4972073030118991,0.011170904118208843,0.03237141926484783,0.02732763321,-0.07524583216333092,0.10257346537333092,0.10257346540000001,-2.666908360815512e-11,United States | BTNXL
2021,USA,United States,BTNXL,Business economy excluding real estate,-1.490992191,3.527581581,15112000.0,176720.9,7389614.66,0.48898985309687665,0.5110101469031234,-0.0440477080133869,-0.05521861213159574,0.03527581581,0.05018573771528523,-0.014909921905285228,-0.014909921909999999,4.7147702408878445e-12,United States | BTNXL
2022,USA,United States,BTNXL,Business economy excluding real estate,0.424153924,4.286227834,16704500.0,183679.5,7919626.226,0.4741013634649346,0.5258986365350654,-0.1036873421548752,-0.0596396341414883,0.04286227834,0.038620739100995394,0.004241539239004603,0.00424153924,-9.953964735798237e-13,United States | BTNXL
2000,USA,United States,F,Construction,2.771418127,6.327875857,461200.0,16983.6,378655.879,0.8210231548135299,0.17897684518647006,1.5232948712647614,,0.06327875857000001,,,0.02771418127,,United States | F
2001,USA,United States,F,Construction,4.292185661,2.251316708,486400.0,16640.5,386328.3551,0.7942605984786184,0.2057394015213816,1.350801290277723,-0.17249358098703826,0.02251316708,-0.02040868952710362,0.04292185660710362,0.04292185661,-2.896384521111628e-12,United States | F
2002,USA,United States,F,Construction,7.698531902,4.921218753,493500.0,16184.7,383248.4003,0.7765925031408307,0.22340749685916927,1.2459183197331205,-0.1048829705446026,0.04921218753,-0.02777313149331917,0.07698531902331918,0.07698531902,3.3191782655705993e-12,United States | F
2003,USA,United States,F,Construction,0.861296323,1.729941552,525200.0,16325.9,396364.9005,0.7546932606626047,0.24530673933739533,1.123801964682824,-0.12211635505029661,0.01729941552,0.008686452286102764,0.008612963233897236,0.00861296323,3.897236700023399e-12,United States | F
2004,USA,United States,F,Construction,1.019961636,5.373190454,584600.0,17052.3,425396.0,0.727670201847417,0.27232979815258296,0.9828341010842454,-0.1409678635985785,0.05373190454000001,0.043532288181063805,0.010199616358936202,0.010199616359999998,-1.0637966202375893e-12,United States | F
2005,USA,United States,F,Construction,0.952261494,5.519060973,651600.0,17849.1,459362.4367,0.7049761152547576,0.29502388474524244,0.8711076048666723,-0.11172649621757313,0.05519060973,0.0456679947940426,0.0095226149359574,0.00952261494,-4.042599588416351e-12,United States | F
2006,USA,United States,F,Construction,0.712527845,5.96352607,697100.0,18811.4,496438.785,0.7121485941758714,0.2878514058241286,0.9058421943350801,0.034734589468407795,0.059635260700000005,0.05250998225231562,0.007125278447684381,0.00712527845,-2.3156181833128286e-12,United States | F
2007,USA,United States,F,Construction,6.951915317,5.796494475,715700.0,18595.3,521638.1772,0.7288503244376134,0.27114967556238656,0.9887974178943804,0.0829552235593003,0.057964944750000004,-0.01155420842268029,0.06951915317268029,0.06951915317,2.680286548262245e-12,United States | F
2008,USA,United States,F,Construction,9.870010347,1.931012549,649300.0,17176.1,510411.165,0.7860945094717388,0.21390549052826124,1.3015427418312735,0.31274532393689314,0.01931012549,-0.07938997797922909,0.09870010346922908,0.09870010347,-7.709111127240931e-13,United States | F
2009,USA,United States,F,Construction,11.60322971,-8.020601677,565400.0,14115.6,436860.1488,0.7726567895295366,0.22734321047046335,1.2233741359210062,-0.07816860591026731,-0.08020601677,-0.19623831386458868,0.11603229709458868,0.11603229710000001,-5.4113380443254755e-12,United States | F
2010,USA,United States,F,Construction,1.865801975,-3.189877243,525700.0,13419.7,411929.309,0.783582478599962,0.216417521400038,1.286666814340331,0.06329267841932484,-0.03189877243,-0.0505567921730794,0.0186580197430794,0.018658019749999998,-6.920596040682625e-12,United States | F
2011,USA,United States,F,Construction,-1.297927794,-0.334602794,525600.0,13549.6,424253.2211,0.8071788833713851,0.1928211166286149,1.4317824060935977,0.14511559175326672,-0.00334602794,0.009633249995594895,-0.012979277935594894,-0.01297927794,4.405106487914701e-12,United States | F
2012,USA,United States,F,Construction,-0.512909386,1.752087331,554900.0,13860.0,436294.2946,0.7862575141466931,0.2137424858533069,1.302512411616014,-0.1292699944775837,0.01752087331,0.02264996716698242,-0.00512909385698242,-0.00512909386,3.0175801093990096e-12,United States | F
2013,USA,United States,F,Construction,0.305518157,4.371092851,594700.0,14435.1,459024.5808,0.7718590563309231,0.2281409436690769,1.218838351886616,-0.08367405972939812,0.043710928510000004,0.04065574693565743,0.0030551815743425706,0.00305518157,4.342570573967475e-12,United States | F
2014,USA,United States,F,Construction,-2.012504571,3.154053564,649900.0,15200.5,502500.4298,0.7731965376211725,0.22680346237882754,1.2264494313804326,0.007611079493816675,0.03154053564,0.05166558135063859,-0.02012504571063859,-0.02012504571,-6.385898754235342e-13,United States | F
2015,USA,United States,F,Construction,0.862127506,5.668281435,715300.0,15948.9,541163.6934,0.7565548628547463,0.24344513714525373,1.133883444876678,-0.0925659865037547,0.05668281435,0.04806153928732826,0.00862127506267174,0.00862127506,2.6717413004195834e-12,United States | F
2016,USA,United States,F,Construction,0.894282353,4.503230862,776800.0,16535.0,572274.2418,0.7367073143666323,0.2632926856333677,1.0289243956705216,-0.10495904920615629,0.045032308619999996,0.036089485098374396,0.0089428235216256,0.00894282353,-8.374400131683224e-12,United States | F
2017,USA,United States,F,Construction,-0.163836411,1.979938307,840200.0,16893.3,605026.8373,0.7200985923589621,0.2799014076410379,0.9449507108731264,-0.0839736847973952,0.01979938307,0.021437747184169353,-0.0016383641141693543,-0.0016383641099999998,-4.1693545317633696e-12,United States | F
2018,USA,United States,F,Construction,-2.54437386,2.510016151,889100.0,17769.1,652334.0766,0.7337015820492633,0.2662984179507367,1.0134848300305686,0.06853411915744212,0.02510016151,0.05054390010789156,-0.02544373859789156,-0.025443738599999998,2.1084384238534426e-12,United States | F
2019,USA,United States,F,Construction,2.165659031,5.120047617,953000.0,18301.9,698993.8177,0.7334667551941239,0.26653324480587615,1.0122832912164572,-0.001201538814111336,0.05120047617,0.029543885868713815,0.021656590301286187,0.02165659031,-8.71381439226937e-12,United States | F
2020,USA,United States,F,Construction,9.182703037,1.819430575,958700.0,17002.7,680216.1018,0.7095192466882235,0.2904807533117765,0.893050302910231,-0.1192329883062262,0.01819430575,-0.07363272462002435,0.09182703037002435,0.09182703036999999,2.4355517602714372e-14,United States | F
2021,USA,United States,F,Construction,-4.081461746,0.448345549,1012100.0,17790.6,730700.6813,0.7219649059381484,0.27803509406185156,0.9542291876217169,0.061178884711485915,0.00448345549,0.04529807294731647,-0.040814617457316474,-0.040814617459999994,2.683520072821466e-12,United States | F
2022,USA,United States,F,Construction,-0.505505698,3.114394459,1112400.0,18446.4,795547.5485,0.7151632043329738,0.28483679566702624,0.9205944049940166,-0.033634782627700366,0.03114394459,0.03619900157472955,-0.00505505698472955,-0.00505505698,-4.729550084903167e-12,United States | F
2000,USA,United States,D,"Electricity, gas, steam and air conditioning supply",4.810351268,3.172946111,180100.0,1192.9,50719.96664,0.28162113625763463,0.7183788637423654,-0.9364344160608662,,0.031729461109999996,,,0.048103512679999995,,United States | D
2001,USA,United States,D,"Electricity, gas, steam and air conditioning supply",5.372891606,3.46936135,181300.0,1169.5,56186.03209,0.3099064097628241,0.6900935902371759,-0.800556878512075,0.13587753754879117,0.0346936135,-0.019811010263666162,0.05450462376366616,0.05372891605999999,0.0007757077036661675,United States | D
2002,USA,United States,D,"Electricity, gas, steam and air conditioning supply",3.83270904,1.630642599,177600.0,1145.1,58053.80816,0.3268795504504505,0.6731204495495495,-0.7223325319070186,0.0782243466050564,0.016306425989999998,-0.021084337604939662,0.03739076359493966,0.0383270904,-0.000936326805060339,United States | D
2003,USA,United States,D,"Electricity, gas, steam and air conditioning supply",4.458293058,1.48966427,183900.0,1111.4,56406.48035,0.3067236560630778,0.6932763439369223,-0.8154814853060429,-0.09314895339902429,0.0148966427,-0.029871487573473132,0.044768130273473136,0.04458293058,0.00018519969347313703,United States | D
2004,USA,United States,D,"Electricity, gas, steam and air conditioning supply",3.304717571,0.754023632,199100.0,1083.3,58856.83154,0.29561442260170767,0.7043855773982923,-0.8682699225725357,-0.05278843726649274,0.00754023632,-0.02560854389429945,0.03314878021429945,0.03304717571,0.00010160450429944762,United States | D
2005,USA,United States,D,"Electricity, gas, steam and air conditioning supply",3.134671484,1.083891186,197900.0,1061.3,58864.39625,0.2974451553815058,0.7025548446184942,-0.8594936124598315,0.008776310112704189,0.01083891186,-0.020517366183744556,0.03135627804374456,0.03134671484,9.563203744560045e-06,United States | D
2006,USA,United States,D,"Electricity, gas, steam and air conditioning supply",1.860410043,1.737901428,226700.0,1060.1,63841.9273,0.2816141477723864,0.7183858522276136,-0.9364689596561325,-0.07697534719630106,0.01737901428,-0.001131328488725103,0.018510342768725103,0.01860410043,-9.375766127489582e-05,United States | D
2007,USA,United States,D,"Electricity, gas, steam and air conditioning supply",-0.858508944,2.880244263,231900.0,1100.5,66816.97931,0.28812841444588183,0.7118715855541182,-0.9044912735257326,0.031977686130399974,0.028802442629999998,0.037401378687464515,-0.008598936057464517,-0.00858508944,-1.3846617464516667e-05,United States | D
2008,USA,United States,D,"Electricity, gas, steam and air conditioning supply",1.434356304,3.190130035,241700.0,1119.9,70029.67132,0.28973798642945797,0.710262013570542,-0.8966569156452997,0.007834357880432852,0.03190130035,0.01747477362213168,0.014426526727868323,0.01434356304,8.29636878683232e-05,United States | D
2009,USA,United States,D,"Electricity, gas, steam and air conditioning supply",5.335469638,3.233926682,257800.0,1097.5,70189.58852,0.27226372583397984,0.7277362741660202,-0.9831675449748052,-0.08651062932950548,0.03233926682,-0.0202045296393214,0.0525437964593214,0.053354696380000004,-0.0008108999206786066,United States | D
2010,USA,United States,D,"Electricity, gas, steam and air conditioning supply",2.898225735,2.046923051,279100.0,1088.2,71544.12672,0.25633868405589394,0.7436613159441061,-1.0650861559836646,-0.08191861100885944,0.02046923051,-0.008509910897501527,0.028979141407501526,0.02898225735,-3.115942498473079e-06,United States | D
2011,USA,United States,D,"Electricity, gas, steam and air conditioning supply",0.463599997,2.330600177,288300.0,1108.3,77193.85411,0.2677553038848422,0.7322446961151579,-1.0060412241857093,0.059044931797955336,0.02330600177,0.01830235472978181,0.00500364704021819,0.00463599997,0.00036764707021819023,United States | D
2012,USA,United States,D,"Electricity, gas, steam and air conditioning supply",3.526538553,3.210239884,280700.0,1104.7,76452.25397,0.2723628570359815,0.7276371429640185,-0.9826672834599071,0.023373940725802234,0.03210239884,-0.003253504903377724,0.03535590374337772,0.03526538553,9.051821337772298e-05,United States | D
2013,USA,United States,D,"Electricity, gas, steam and air conditioning supply",1.260600183,2.439360401,287600.0,1117.8,79756.12588,0.2773161539638387,0.7226838460361613,-0.9578136404066231,0.02485364305328397,0.02439360401,0.011788662957368246,0.012604941052631755,0.01260600183,-1.0607773682450722e-06,United States | D
2014,USA,United States,D,"Electricity, gas, steam and air conditioning supply",1.567680079,2.768067942,299300.0,1131.4,82191.01758,0.27461081717340463,0.7253891828265954,-0.9713534296935863,-0.0135397892869632,0.02768067942,0.012093336073458083,0.015587343346541917,0.01567680079,-8.945744345808387e-05,United States | D
2015,USA,United States,D,"Electricity, gas, steam and air conditioning supply",2.189759198,2.964547367,300500.0,1140.0,84928.90595,0.2826253109816972,0.7173746890183028,-0.9314762519981195,0.03987717769546684,0.029645473670000002,0.007572458479486066,0.022073015190513936,0.02189759198,0.00017542321051393708,United States | D
2016,USA,United States,D,"Electricity, gas, steam and air conditioning supply",3.224421537,2.98734016,303400.0,1137.3,88769.37267,0.2925819797956493,0.7074180202043507,-0.8828768500925068,0.04859940190561263,0.029873401600000002,-0.002371230198142449,0.03224463179814245,0.03224421537,4.164281424481886e-07,United States | D
2017,USA,United States,D,"Electricity, gas, steam and air conditioning supply",3.984513312,3.021480733,313700.0,1126.4,88185.66142,0.2811146363404527,0.7188853636595474,-0.9389393617791238,-0.05606251168661702,0.030214807330000003,-0.009630325786621263,0.039845133116621266,0.03984513312,-3.378734791947835e-12,United States | D
2018,USA,United States,D,"Electricity, gas, steam and air conditioning supply",4.159684842,3.661285804,320400.0,1120.8,90274.08275,0.2817543156991261,0.7182456843008739,-0.9357762189309636,0.0031631428481602164,0.03661285804,-0.004983990380980963,0.041596848420980964,0.04159684842,9.809653089831727e-13,United States | D
2019,USA,United States,D,"Electricity, gas, steam and air conditioning supply",4.526093412,3.764816169,331600.0,1112.3,94511.11005,0.28501541028347405,0.7149845897165259,-0.9197177396407802,0.016058479290183447,0.03764816169,-0.0076127724248129525,0.045260934114812953,0.04526093412,-5.187045237775578e-12,United States | D
2020,USA,United States,D,"Electricity, gas, steam and air conditioning supply",4.820933383,4.090048108,345800.0,1104.2,101133.2562,0.2924617009832273,0.7075382990167727,-0.8834580396486991,0.03625969999208112,0.04090048108,-0.007308852748039385,0.04820933382803939,0.04820933383,-1.960612228124603e-12,United States | D
2021,USA,United States,D,"Electricity, gas, steam and air conditioning supply",3.431768752,3.721152206,392900.0,1107.4,101931.381,0.259433395265971,0.740566604734029,-1.0489155712663052,-0.16545753161760612,0.03721152206,0.0028938345389226683,0.034317687521077334,0.03431768752,1.0773326675206363e-12,United States | D
2022,USA,United States,D,"Electricity, gas, steam and air conditioning supply",0.154226909,2.748070799,440800.0,1136.5,104937.1965,0.2380607906079855,0.7619392093920145,-1.1633407110241951,-0.11442513975788993,0.027480707990000002,0.025938438903730265,0.0015422690862697368,0.00154226909,-3.730263277088031e-12,United States | D
2000,USA,United States,K,Financial and insurance activities,9.549024517,10.28293254,744400.0,11446.4,460778.0091,0.6189924893874261,0.3810075106125739,0.4852740513233388,,0.10282932539999999,,,0.09549024516999999,,United States | K
2001,USA,United States,K,Financial and insurance activities,5.536686145,5.973415644,800300.0,11495.7,486146.1545,0.6074548975384231,0.3925451024615769,0.4366264883726061,-0.04864756295073269,0.05973415644,0.004297782320252352,0.055436374119747646,0.05536686145,6.951266974764697e-05,United States | K
2002,USA,United States,K,Financial and insurance activities,5.660820952,5.184770739,809100.0,11441.3,484422.675,0.5987179273266592,0.4012820726733408,0.4001259780928858,-0.03650051027972029,0.051847707390000004,-0.0047434365436469506,0.056591143933646955,0.05660820952,-1.7065586353046114e-05,United States | K
2003,USA,United States,K,Financial and insurance activities,3.772307946,5.034184478,843200.0,11586.4,502261.5913,0.5956612800047438,0.40433871999525617,0.3874192408526483,-0.01270673724023752,0.050341844780000006,0.012602380645343914,0.03773946413465609,0.03772307946,1.638467465608917e-05,United States | K
2004,USA,United States,K,Financial and insurance activities,6.249896587,6.176514128,873200.0,11578.6,541439.6181,0.6200636945716903,0.3799363054283097,0.4898185845654301,0.10239934371278181,0.06176514128,-0.0006734297685984103,0.06243857104859841,0.062498965870000006,-6.0394821401597854e-05,United States | K
2005,USA,United States,K,Financial and insurance activities,2.546169679,4.416486514,977500.0,11796.8,578308.2359,0.5916196786700767,0.4083803213299233,0.37066509342041903,-0.11915349114501106,0.044164865139999995,0.018669741517337357,0.025495123622662638,0.025461696790000002,3.342683266263635e-05,United States | K
2006,USA,United States,K,Financial and insurance activities,3.593507639,5.207869852,1048300.0,11987.9,627318.7486,0.5984152900887151,0.4015847099112849,0.3988664832300129,0.028201389809593858,0.05207869852,0.016069499491367267,0.036009199028632734,0.03593507639,7.412263863273288e-05,United States | K
2007,USA,United States,K,Financial and insurance activities,5.238701563,5.804262184,1029600.0,12057.8,676065.6916,0.6566294595959596,0.34337054040404036,0.6483097141520787,0.24944323092206583,0.058042621839999996,0.005813945686449884,0.05222867615355011,0.052387015630000006,-0.00015833947644989382,United States | K
2008,USA,United States,K,Financial and insurance activities,4.378889968,1.987682419,871300.0,11772.6,666401.6637,0.7648360653047171,0.23516393469528285,1.1793786517567684,0.5310689376046897,0.01987682419,-0.023936955959092288,0.04381378014909229,0.04378889968,2.4880469092290747e-05,United States | K
2009,USA,United States,K,Financial and insurance activities,4.31691727,-0.129571752,967000.0,11260.6,593900.7344,0.6141682879007239,0.38583171209927614,0.4648676797407787,-0.7145109720159897,-0.0012957175200000001,-0.04446489021204769,0.04316917269204769,0.0431691727,-7.952312419678975e-12,United States | K
2010,USA,United States,K,Financial and insurance activities,1.441556738,0.572831433,993200.0,11163.5,619961.3609,0.6242059614377768,0.37579403856222315,0.5074391567882908,0.042571477047512074,0.0057283143299999995,-0.008660379403572449,0.014388693733572449,0.014415567380000001,-2.6873646427552286e-05,United States | K
2011,USA,United States,K,Financial and insurance activities,1.035483523,1.729998951,1022500.0,11240.3,649123.5789,0.6348396859657701,0.3651603140342299,0.5530360302852196,0.04559687349692887,0.01729998951,0.006856006644467172,0.010443982865532827,0.01035483523,8.914763553282724e-05,United States | K
2012,USA,United States,K,Financial and insurance activities,2.642433026,3.960985835,1169400.0,11389.7,671392.3935,0.5741340802975885,0.4258659197024115,0.29873840416548103,-0.2542976261197386,0.03960985835,0.013203903717627696,0.026405954632372303,0.02642433026,-1.8375627627697372e-05,United States | K
2013,USA,United States,K,Financial and insurance activities,4.569169801,3.935924626,1153500.0,11318.1,679895.9502,0.5894199828348504,0.4105800171651496,0.3615681374192796,0.06282973325379859,0.03935924626,-0.006306224053847842,0.04566547031384784,0.045691698010000004,-2.6227696152160418e-05,United States | K
2014,USA,United States,K,Financial and insurance activities,3.024735544,4.276771285,1295700.0,11460.8,724232.6005,0.5589508377710889,0.4410491622289111,0.2369051743346703,-0.12466296308460934,0.04276771285,0.012529302713447876,0.030238410136552124,0.03024735544,-8.945303447874253e-06,United States | K
2015,USA,United States,K,Financial and insurance activities,3.293810368,6.142667718,1390600.0,11792.5,762141.1606,0.5480664178052639,0.4519335821947361,0.19286125299026569,-0.0440439213444046,0.06142667718,0.028531219298230326,0.032895457881769674,0.03293810368,-4.2645798230322995e-05,United States | K
